,Date,Stock,Open,Low,Close,Adjusted_Close,Volume,Month,Price_Change_Pct,Adjusted_Close_Change
0,2010-01-04,AAPL,7.660714149475098,7.585000038146973,7.643214225769043,6.479000091552734,493729600.0,1,,
1,2010-01-04,AMZN,6.83050012588501,6.6570000648498535,6.695000171661377,6.695000171661377,151998000.0,1,,
2,2010-01-04,GOOG,15.678980827331545,15.547722816467283,15.610239028930664,15.610239028930664,78541293.0,1,,
3,2010-01-04,MSFT,31.100000381469727,30.59000015258789,30.950000762939453,23.47492408752441,38409100.0,1,,
4,2010-01-05,AAPL,7.699643135070801,7.6160712242126465,7.656428813934326,6.490199089050293,601904800.0,1,0.17289307580481417,0.0017285070750592268
5,2010-01-05,AMZN,6.77400016784668,6.590499877929688,6.734499931335449,6.734499931335449,177038000.0,1,0.5899889269796788,0.0058998892697967875
6,2010-01-05,GOOG,15.6373872756958,15.480475425720217,15.541497230529783,15.541497230529783,120638494.0,1,-0.440363522131082,-0.00440363522131082
7,2010-01-05,MSFT,31.100000381469727,30.63999938964844,30.959999084472656,23.48250770568848,49749600.0,1,0.03230475375359809,0.000323051871682134
8,2010-01-06,AAPL,7.68678617477417,7.526785850524902,7.534643173217773,6.386965751647949,552160000.0,1,-1.590632443351514,-0.015906035544658415
9,2010-01-06,AMZN,6.736499786376953,6.582499980926514,6.612500190734863,6.612500190734863,143576000.0,1,-1.8115634693665172,-0.018115634693665172
10,2010-01-06,GOOG,15.588071823120115,15.10239315032959,15.149715423583984,15.149715423583984,159744526.0,1,-2.5208755703162278,-0.025208755703162278
11,2010-01-06,MSFT,31.07999992370605,30.520000457763672,30.770000457763672,23.338394165039062,58182400.0,1,-0.6136906728924085,-0.006137059229602948
12,2010-01-07,AAPL,7.5714287757873535,7.466071128845215,7.520713806152344,6.375155925750732,477131200.0,1,-0.18487095865324932,-0.0018490510762750878
13,2010-01-07,AMZN,6.616000175476074,6.440000057220459,6.5,6.5,220604000.0,1,-1.70132608680289,-0.0170132608680289
14,2010-01-07,GOOG,15.193053245544434,14.7609224319458,14.797037124633787,14.797037124633787,257533695.0,1,-2.3279532921204105,-0.023279532921204105
15,2010-01-07,MSFT,30.700000762939453,30.190000534057617,30.450000762939453,23.095684051513672,50559700.0,1,-1.0399729933818658,-0.010399606408609374
16,2010-01-08,AAPL,7.5714287757873535,7.466429233551025,7.570713996887207,6.417540073394775,447610800.0,1,0.6648330467509567,0.0066483311369442966
17,2010-01-08,AMZN,6.684000015258789,6.451499938964844,6.676000118255615,6.676000118255615,196610000.0,1,2.7076941270094634,0.027076941270094634
18,2010-01-08,GOOG,15.024932861328123,14.67275333404541,14.994297981262209,14.994297981262209,189680313.0,1,1.3331105069678273,0.013331105069678273
19,2010-01-08,MSFT,30.8799991607666,30.239999771118164,30.65999984741211,23.254961013793945,51197400.0,1,0.6896521484762719,0.006896395098106467
20,2010-01-11,AAPL,7.607142925262451,7.444643020629883,7.503929138183594,6.360928535461426,462229600.0,1,-0.8821474266637597,-0.008821376615635645
21,2010-01-11,AMZN,6.639999866485596,6.4604997634887695,6.515500068664551,6.515500068664551,175588000.0,1,-2.4041349123433142,-0.024041349123433142
22,2010-01-11,GOOG,15.05506992340088,14.79554271697998,14.971632957458496,14.971632957458496,289597429.0,1,-0.15115761892978696,-0.0015115761892978696
23,2010-01-11,MSFT,30.76000022888184,30.1200008392334,30.270000457763672,22.959156036376957,68754700.0,1,-1.2720136711982244,-0.012720080555780222
24,2010-01-12,AAPL,7.491786003112793,7.372142791748047,7.41857099533081,6.288571834564209,594459600.0,1,-1.1375126454545081,-0.011375179031463234
25,2010-01-12,AMZN,6.491000175476074,6.327499866485596,6.367499828338623,6.367499828338623,181926000.0,1,-2.2715100723843973,-0.022715100723843973
26,2010-01-12,GOOG,14.898158073425291,14.64510726928711,14.70687484741211,14.70687484741211,194859654.0,1,-1.7683983490557775,-0.017683983490557775
27,2010-01-12,MSFT,30.399999618530277,29.90999984741211,30.06999969482422,22.807456970214844,65912100.0,1,-0.6607226954572387,-0.006607345057534242
28,2010-01-13,AAPL,7.533214092254639,7.289286136627197,7.523213863372803,6.377276420593262,605892000.0,1,1.4105528963442415,0.014105680647790386
29,2010-01-13,AMZN,6.485499858856201,6.287499904632568,6.45550012588501,6.45550012588501,214464000.0,1,1.3820227706130561,0.013820227706130561
30,2010-01-13,GOOG,14.654570579528809,14.293923377990724,14.622441291809082,14.622441291809082,260838034.0,1,-0.5741094316708995,-0.0057410943167089945
31,2010-01-13,MSFT,30.520000457763672,30.01000022888184,30.350000381469727,23.01983642578125,51863500.0,1,0.9311629181482983,0.0093118428698018
32,2010-01-14,AAPL,7.51642894744873,7.465000152587891,7.479642868041992,6.3403425216674805,432894000.0,1,-0.5791540174464371,-0.0057914847169734385
33,2010-01-14,AMZN,6.519000053405762,6.320000171661377,6.367499828338623,6.367499828338623,195498000.0,1,-1.3631832674516842,-0.013631832674516842
34,2010-01-14,GOOG,14.799528121948242,14.515840530395508,14.691184043884276,14.691184043884276,170239717.0,1,0.47011816086894864,0.004701181608689486
35,2010-01-14,MSFT,31.100000381469727,30.26000022888184,30.959999084472656,23.48250770568848,63228100.0,1,2.0098803800192577,0.020098808321203254
36,2010-01-15,AAPL,7.557143211364746,7.352499961853027,7.354642868041992,6.234382152557373,594067600.0,1,-1.6712027860859902,-0.01671208909424038
37,2010-01-15,AMZN,6.482500076293945,6.353000164031982,6.35699987411499,6.35699987411499,307530000.0,1,-0.1648991677534517,-0.001648991677534517
38,2010-01-15,GOOG,14.783587455749512,14.397035598754885,14.445853233337402,14.445853233337402,218194794.0,1,-1.6699185703074826,-0.016699185703074826
39,2010-01-15,MSFT,31.239999771118164,30.709999084472656,30.86000061035156,23.40665435791016,79913200.0,1,-0.32299249702255617,-0.003230206446815931
40,2010-01-19,AAPL,7.685357093811035,7.401429176330566,7.679999828338623,6.510180950164795,730007600.0,1,4.423830852622346,0.04423835287259181
41,2010-01-19,AMZN,6.400000095367432,6.21649980545044,6.380499839782715,6.380499839782715,177852000.0,1,0.36967069581697043,0.0036967069581697043
42,2010-01-19,GOOG,14.705381393432615,14.353449821472168,14.635642051696776,14.635642051696776,173315202.0,1,1.3137944522472855,0.013137944522472855
43,2010-01-19,MSFT,31.239999771118164,30.68000030517578,31.100000381469727,23.58868980407715,46575700.0,1,0.7777050109249339,0.007777080969517902
44,2010-01-20,AAPL,7.698214054107666,7.482142925262451,7.56178617477417,6.409972667694092,612152800.0,1,-1.5392403151918477,-0.015392549490988672
45,2010-01-20,AMZN,6.460000038146973,6.254000186920166,6.289000034332275,6.289000034332275,181494000.0,1,-1.4340538789756496,-0.014340538789756496
46,2010-01-20,GOOG,14.59479522705078,14.328542709350586,14.45606517791748,14.45606517791748,130515377.0,1,-1.2269832313812068,-0.012269832313812068
47,2010-01-20,MSFT,30.940000534057617,30.309999465942383,30.59000015258789,23.20186996459961,54849500.0,1,-1.6398720984765913,-0.016398530087528673
48,2010-01-21,AAPL,7.618214130401611,7.400356769561768,7.431070804595947,6.299168109893799,608154400.0,1,-1.7286308704983488,-0.017286276173803627
49,2010-01-21,AMZN,6.40749979019165,6.25,6.330999851226807,6.330999851226807,199412000.0,1,0.6678298086381096,0.006678298086381096
50,2010-01-21,GOOG,14.615716934204102,14.252826690673828,14.520074844360352,14.520074844360352,253253712.0,1,0.44278761651304066,0.004427876165130407
51,2010-01-21,MSFT,30.71999931335449,30.0,30.01000022888184,22.761947631835938,73086700.0,1,-1.896044200107605,-0.018960641251540733
52,2010-01-22,AAPL,7.410714149475098,7.041429042816162,7.0625,5.986740112304688,881767600.0,1,-4.959861294391043,-0.04959829490792522
53,2010-01-22,AMZN,6.383500099182129,6.038000106811523,6.071499824523926,6.071499824523926,231378000.0,1,-4.098879052296855,-0.040988790522968555
54,2010-01-22,GOOG,14.21173095703125,13.321566581726074,13.69890308380127,13.69890308380127,273035583.0,1,-5.655423745133293,-0.05655423745133292
55,2010-01-22,MSFT,30.200000762939453,28.84000015258789,28.959999084472656,21.965547561645508,102004600.0,1,-3.498837508833652,-0.03498822170544613
56,2010-01-25,AAPL,7.310713768005371,7.1496429443359375,7.252500057220459,6.147797107696533,1065699600.0,1,2.6902662969268576,0.026902286114077523
57,2010-01-25,AMZN,6.113999843597412,5.906000137329102,6.015500068664551,6.015500068664551,240478000.0,1,-0.9223380956577043,-0.009223380956577043
58,2010-01-25,GOOG,13.69566535949707,13.337757110595703,13.44958782196045,13.44958782196045,177458675.0,1,-1.8199651484185786,-0.018199651484185786
59,2010-01-25,MSFT,29.65999984741211,29.100000381469727,29.31999969482422,22.23859405517578,63373000.0,1,1.2430960695181126,0.01243067092973571
60,2010-01-26,AAPL,7.632500171661377,7.235000133514404,7.355000019073486,6.234682083129883,1867110000.0,1,1.4133052195012485,0.014132700528548092
61,2010-01-26,AMZN,6.14900016784668,5.953000068664551,5.973999977111816,5.973999977111816,191180000.0,1,-0.6898859792041745,-0.006898859792041745
62,2010-01-26,GOOG,13.688691139221191,13.357184410095217,13.509861946105955,13.509861946105955,174873019.0,1,0.4481484856144746,0.004481484856144746
63,2010-01-26,MSFT,29.850000381469727,29.09000015258789,29.5,22.375120162963867,66639900.0,1,0.6139164633332417,0.0061391519378137804
64,2010-01-27,AAPL,7.520713806152344,7.126070976257324,7.424285888671875,6.293417453765869,1722568400.0,1,0.9420240573584149,0.009420748300048132
65,2010-01-27,AMZN,6.166500091552734,5.940000057220459,6.137499809265137,6.137499809265137,295306000.0,1,2.736856926343112,0.02736856926343112
66,2010-01-27,GOOG,13.64012336730957,13.332775115966797,13.50189208984375,13.50189208984375,159170382.0,1,-0.058992877158914325,-0.0005899287715891433
67,2010-01-27,MSFT,29.81999969482422,29.020000457763672,29.670000076293945,22.504060745239254,63949500.0,1,0.5762714450642248,0.005762676639780251
