date	Stock	Open	Low	Close	Volume	30_day_MA	60_day_MA	90_day_MA	30_day_MA	60_day_MA	90_day_MA	SMA_30	SMA_60	SMA_90	EMA_30	EMA_60	EMA_90	RSI	EMA_12	EMA_26	MACD	Signal_Line	MACD_Histogram	Price_Change_Pct	Article Length	article_sentiment
11/27/2018	MSFT	107.3300018	105.3600006	107.1399994	29124500	108.1606664	110.5355001	109.7241111	108.1606664	110.5355001	109.7241111	108.1606664	110.5355001	109.7241111	107.7234057	108.4206914	107.4574995	56.80033407	105.9851864	107.4178929	-1.43270646	-1.450891589	0.018185129	0.629283518	441	4
12/3/2018	MSFT	113.4199982	110.7300034	112.0899963	34732800	108.0579997	110.5496667	109.8364443	108.0579997	110.5496667	109.8364443	108.0579997	110.5496667	109.8364443	108.0051212	108.5409965	107.5593126	60.0840341	106.924388	107.7639746	-0.839586674	-1.328630606	0.489043932	1.082150739	687	4
12/3/2018	MSFT	113.4199982	110.7300034	112.0899963	34732800	107.9553329	110.5638334	109.9242221	107.9553329	110.5638334	109.9242221	107.9553329	110.5638334	109.9242221	108.2686615	108.6573572	107.6588881	58.98743395	107.7190969	108.0844207	-0.365323745	-1.135969234	0.770645488	1.082150739	507	4
12/12/2018	MSFT	111.2699966	109.0400009	109.0800018	36183000	107.8536664	110.5200001	109.9785554	107.8536664	110.5200001	109.9785554	107.8536664	110.5200001	109.9785554	108.3210061	108.6712144	107.6901213	52.7553539	107.9284669	108.1581674	-0.229700514	-0.95471549	0.725014976	0.451243678	435	1
12/12/2018	MSFT	111.2699966	109.0400009	109.0800018	36183000	107.7519999	110.4761668	110.0133332	107.7519999	110.4761668	110.0133332	107.7519999	110.4761668	110.0133332	108.3699735	108.6846172	107.7206682	44.49484567	108.1056261	108.2264515	-0.120825328	-0.787937457	0.66711213	0.451243678	632	1
12/13/2018	MSFT	110.8700027	108.6299973	109.4499969	31333400	107.6583331	110.4385001	110.0694443	107.6583331	110.4385001	110.0694443	107.6583331	110.4385001	110.0694443	108.4396525	108.7097117	107.7586754	56.53494548	108.3124524	108.3170845	-0.004632048	-0.631276376	0.626644327	0.339196105	283	1
12/14/2018	MSFT	109.2600021	105.5	106.0299988	47043100	107.6539996	110.3238333	110.0478887	107.6539996	110.3238333	110.0478887	107.6539996	110.3238333	110.0478887	108.2841909	108.6218522	107.7206825	47.25274541	107.9613057	108.1476707	-0.186365008	-0.542294102	0.355929094	-3.124712896	531	4
12/17/2018	MSFT	105.8000031	101.7099991	102.8899994	56957300	107.4969996	110.1568333	109.9914442	107.4969996	110.1568333	109.9914442	107.4969996	110.1568333	109.9914442	107.9361786	108.4339226	107.6145136	41.52181908	107.1811047	107.7582136	-0.577108845	-0.549257051	-0.027851794	-2.96142547	1274	5
12/18/2018	MSFT	104.5100021	102.5199966	103.9700012	49319200	107.3759997	110.0078332	109.9286664	107.3759997	110.0078332	109.9286664	107.3759997	110.0078332	109.9286664	107.6802962	108.2875645	107.5344145	43.86355343	106.6870888	107.4776053	-0.790516447	-0.59750893	-0.193007517	1.049666476	705	4
12/19/2018	MSFT	106.8799973	101.3499985	103.6900024	68198200	107.2456665	109.8464999	109.9099998	107.2456665	109.8464999	109.9099998	107.2456665	109.8464999	109.9099998	107.4228579	108.1368248	107.4499219	48.1089859	106.2259986	107.1970421	-0.971043486	-0.672215841	-0.298827645	-0.269307277	875	4
12/19/2018	MSFT	106.8799973	101.3499985	103.6900024	68198200	107.0019999	109.6851665	109.8834442	107.0019999	109.6851665	109.8834442	107.0019999	109.6851665	109.8834442	107.1820285	107.9910273	107.3672863	48.1089859	105.8358453	106.9372614	-1.101416027	-0.758055878	-0.343360149	-0.269307277	848	1
12/19/2018	MSFT	106.8799973	101.3499985	103.6900024	68198200	106.8416667	109.5238332	109.8546665	106.8416667	109.5238332	109.8546665	106.8416667	109.5238332	109.8546665	106.9567365	107.8500101	107.2864669	54.56643156	105.5057157	106.6967237	-1.191008006	-0.844646304	-0.346361702	-0.269307277	331	1
12/19/2018	MSFT	106.8799973	101.3499985	103.6900024	68198200	106.6813334	109.3624999	109.8258887	106.6813334	109.3624999	109.8258887	106.6813334	109.3624999	109.8258887	106.7459794	107.7136164	107.2074237	54.56643156	105.2263752	106.4740036	-1.247628411	-0.925242725	-0.322385686	-0.269307277	626	4
12/19/2018	MSFT	106.8799973	101.3499985	103.6900024	68198200	106.5156667	109.2011665	109.7817776	106.5156667	109.2011665	109.7817776	106.5156667	109.2011665	109.7817776	106.5488196	107.5816947	107.1301177	39.38461481	104.9900101	106.2677813	-1.27777114	-0.995748408	-0.282022732	-0.269307277	272	4
12/20/2018	MSFT	104.3099976	98.77999878	101.5100021	70334200	106.2450002	109.0034999	109.7134443	106.2450002	109.0034999	109.7134443	106.2450002	109.0034999	109.7134443	106.2237346	107.3826228	107.0065987	34.72598529	104.4546243	105.9153532	-1.460728902	-1.088744507	-0.371984395	-2.102420922	657	2
12/24/2018	MSFT	97.97000122	93.98000336	94.12999725	43935200	105.7283335	108.6828331	109.5631109	105.7283335	108.6828331	109.5631109	105.7283335	108.6828331	109.5631109	105.4434935	106.9481105	106.7235965	6.951090298	102.8662201	105.0423639	-2.176143732	-1.306224352	-0.86991938	-4.173883705	220	3
12/26/2018	MSFT	100.6900024	93.95999908	100.5599976	51634800	105.6186668	108.469333	109.4853331	105.6186668	108.469333	109.4853331	105.6186668	108.469333	109.4853331	105.1284293	106.7386641	106.5881328	28.87504284	102.5114167	104.7103367	-2.198920071	-1.484763496	-0.714156575	6.830978958	801	2
12/31/2018	MSFT	102.4000015	100.4400024	101.5699997	33173800	105.4440002	108.2931664	109.3961109	105.4440002	108.2931664	109.3961109	105.4440002	108.2931664	109.3961109	104.8988532	106.5691997	106.4778441	35.1522304	102.3665833	104.4777192	-2.111135892	-1.610037975	-0.501097917	1.175416189	739	1
1/2/2019	MSFT	101.75	98.94000244	101.1200027	35329300	105.2310003	108.1094997	109.3018887	105.2310003	108.1094997	109.3018887	105.2310003	108.1094997	109.3018887	104.6550564	106.3905375	106.3600894	34.53768503	102.1748017	104.2289994	-2.054197777	-1.698869936	-0.355327842	-0.443041203	547	2
1/4/2019	MSFT	102.5100021	98.93000031	101.9300003	44060600	105.0450002	107.9393331	109.193222	105.0450002	107.9393331	109.193222	105.0450002	107.9393331	109.193222	104.4792463	106.2442904	106.2627248	35.6378981	102.1371399	104.0587032	-1.921563292	-1.743408607	-0.178154685	4.650922698	1044	4
1/9/2019	MSFT	104.8799973	103.2399979	104.2699966	32280800	104.7956668	107.790333	109.1494442	104.7956668	107.790333	109.1494442	104.7956668	107.790333	109.1494442	104.4657463	106.1795595	106.2189286	46.49401944	102.4652717	104.0743546	-1.609082853	-1.716543456	0.107460603	1.429954813	516	1
1/10/2019	MSFT	103.75	102.3799973	103.5999985	30067600	104.6866666	107.6301664	109.085222	104.6866666	107.6301664	109.085222	104.6866666	107.6301664	109.085222	104.4098916	106.0949837	106.1613696	51.56871226	102.6398451	104.0392171	-1.399372017	-1.653109168	0.253737151	-0.642560843	322	1
1/16/2019	MSFT	106.2600021	104.9599991	105.3799973	29853900	104.6233332	107.524833	109.0407776	104.6233332	107.524833	109.0407776	104.6233332	107.524833	109.0407776	104.4724791	106.0715415	106.1441966	53.02185251	103.0614069	104.1385341	-1.077127192	-1.537912773	0.460785581	0.352342738	909	5
1/16/2019	MSFT	106.2600021	104.9599991	105.3799973	29853900	104.5599998	107.4194997	108.9963331	104.5599998	107.4194997	108.9963331	104.5599998	107.4194997	108.9963331	104.5310286	106.0488679	106.127401	53.66593308	103.4181131	104.2304944	-0.812381221	-1.392806463	0.580425242	0.352342738	410	4
1/16/2019	MSFT	106.2600021	104.9599991	105.3799973	29853900	104.4966665	107.3141664	108.9518887	104.4966665	107.3141664	108.9518887	104.4966665	107.3141664	108.9518887	104.5858008	106.0269378	106.1109746	53.66593308	103.7199415	104.3156427	-0.595701258	-1.233385422	0.637684163	0.352342738	470	4
1/28/2019	MSFT	106.4800034	104.6600037	105.0800018	29476700	104.5119998	107.1726664	108.904111	104.5119998	107.1726664	108.904111	104.5119998	107.1726664	108.904111	104.6176847	105.9958907	106.0883158	52.97644526	103.9291815	104.3722619	-0.443080395	-1.075324416	0.632244021	-1.950169239	529	4
1/28/2019	MSFT	106.4800034	104.6600037	105.0800018	29476700	104.5273331	107.0311665	108.8356666	104.5273331	107.0311665	108.8356666	104.5273331	107.0311665	108.8356666	104.6475116	105.9658615	106.0661551	52.97644526	104.1062308	104.4246871	-0.318456296	-0.923950792	0.605494497	-1.950169239	511	2
1/28/2019	MSFT	106.4800034	104.6600037	105.0800018	29476700	104.6396665	106.8713332	108.7672222	104.6396665	106.8713332	108.7672222	104.6396665	106.8713332	108.7672222	104.6754142	105.936817	106.0444814	52.97644526	104.2560417	104.4732289	-0.2171872	-0.782598074	0.565410874	-1.950169239	249	2
1/28/2019	MSFT	106.4800034	104.6600037	105.0800018	29476700	104.7519999	106.7114999	108.6987778	104.7519999	106.7114999	108.6987778	104.7519999	106.7114999	108.6987778	104.7015167	105.9087247	106.023284	58.43174608	104.3828048	104.5181751	-0.135370248	-0.653152509	0.51778226	-1.950169239	437	4
1/31/2019	MSFT	105.2200012	103.1800003	104.4300003	55636400	104.6616666	106.5523332	108.6231111	104.6616666	106.5523332	108.6231111	104.6616666	106.5523332	108.6231111	104.6839995	105.8602419	105.9882668	85.66486217	104.3900657	104.5116436	-0.121577941	-0.546837595	0.425259654	-1.833048504	243	4
2/12/2019	MSFT	107.1399994	105.4800034	106.8899994	25056600	104.6533333	106.4069998	108.5747778	104.6533333	106.4069998	108.5747778	104.6533333	106.4069998	108.5747778	104.8263221	105.8940044	106.0080851	80.22927564	104.7746709	104.6878181	0.086852745	-0.420099527	0.506952272	1.558194194	2048	4
2/13/2019	MSFT	107.7799988	106.7099991	106.8099976	18394900	104.4773333	106.2676665	108.5255556	104.4773333	106.2676665	108.5255556	104.4773333	106.2676665	108.5255556	104.9543011	105.924037	106.0257096	77.46334246	105.087798	104.8450166	0.242781453	-0.287523331	0.530304784	-0.07484501	279	1
2/13/2019	MSFT	107.7799988	106.7099991	106.8099976	18394900	104.3013334	106.1283332	108.4763334	104.3013334	106.1283332	108.4763334	104.3013334	106.1283332	108.4763334	105.0740235	105.9530849	106.0429467	81.29814015	105.3527518	104.9905707	0.362181079	-0.157582449	0.519763528	-0.07484501	788	5
2/14/2019	MSFT	107.2900009	105.6600037	106.9000015	21784700	104.2286667	106.0411666	108.4228889	104.2286667	106.0411666	108.4228889	104.2286667	106.0411666	108.4228889	105.1918285	105.9841313	106.061783	79.6893914	105.5907902	105.1320101	0.458780179	-0.034309924	0.493090102	0.08426549	236	1
2/15/2019	MSFT	108.3000031	107.3600006	108.2200012	26606900	104.2	105.976	108.3841112	104.2	105.976	108.3841112	104.2	105.976	108.3841112	105.3871945	106.0574385	106.1092164	76.87078502	105.9952842	105.3607501	0.634534091	0.099458879	0.535075211	1.234798574	228	4
2/25/2019	MSFT	112.1800003	111.2600021	111.5899963	23750600	104.2713333	105.9648332	108.3827778	104.2713333	105.9648332	108.3827778	104.2713333	105.9648332	108.3827778	105.7873753	106.2388339	106.2296731	89.75125126	106.8560092	105.8221758	1.033833386	0.286333781	0.747499606	0.558705155	576	2
2/28/2019	MSFT	112.8799973	111.7300034	112.0299988	29083900	104.4713333	106.0626664	108.373	104.4713333	106.0626664	108.373	104.4713333	106.0626664	108.373	106.1901252	106.4287081	106.3571528	88.17452483	107.6520076	106.2820145	1.369993047	0.503065634	0.866927413	-0.124810013	1003	2
3/1/2019	MSFT	113.0199966	111.6699982	112.5299988	23501200	104.7926666	106.1448331	108.3687777	104.7926666	106.1448331	108.3687777	104.7926666	106.1448331	108.3687777	106.5991493	106.6287504	106.4928197	88.81651594	108.4024678	106.7448282	1.657639585	0.733980424	0.923659161	0.446309029	542	4
3/6/2019	MSFT	112.6600037	111.4300003	111.75	17687000	105.0519999	106.2139998	108.3558888	105.0519999	106.2139998	108.3558888	105.0519999	106.2139998	108.3558888	106.9314622	106.7966603	106.6083622	81.88190245	108.9174727	107.1155816	1.801891077	0.947562555	0.854328522	0.044765491	504	4
